loan_amnt,int_rate,fico_score,annual_inc,dti,emp_length,home_ownership,purpose,term,grade,loan_status,issue_date,installment,issue_year,issue_month,issue_quarter,term_months,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_major_purchase,purpose_other,purpose_small_business,loan_to_income,payment_to_income,fico_category,is_default
20239.0,18.34,716,179849,12.64,2,RENT,debt_consolidation,36 months,C,Fully Paid,,735.14,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.11253329181702428,0.04905048123703774,Good,0
21486.0,15.82,747,43166,16.58,6,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,753.48,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.49775286104804706,0.20946485660010195,Very Good,0
7049.0,19.77,682,175807,19.21,2,RENT,debt_consolidation,36 months,D,Fully Paid,,261.14,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.04009510429050038,0.017824546235360367,Good,0
18361.0,12.22,728,200000,9.04,6,RENT,credit_card,36 months,C,Fully Paid,,611.78,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.091805,0.0367068,Good,0
8148.0,13.15,639,46866,0.0,1,MORTGAGE,debt_consolidation,60 months,F,Fully Paid,,186.02,,,,60.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.17385738061707848,0.04763026501088209,Fair,0
15781.0,10.93,780,46030,8.33,8,MORTGAGE,credit_card,60 months,B,Fully Paid,,342.57,,,,60.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.3428416250271562,0.08930784271127526,Very Good,0
4884.0,10.85,768,46516,0.0,8,RENT,home_improvement,60 months,C,Charged Off,,105.83,,,,60.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1049961303637458,0.027301573652076704,Very Good,1
1000.0,7.83,700,62551,8.99,5,MORTGAGE,debt_consolidation,36 months,D,Fully Paid,,31.26,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.015986954645009672,0.005997026426436028,Good,0
11937.0,12.34,702,46596,1.34,0,RENT,debt_consolidation,60 months,D,Fully Paid,,267.59,,,,60.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.25618078805047645,0.06891321143445789,Good,0
14010.0,8.84,755,111182,22.04,3,OWN,credit_card,60 months,B,Fully Paid,,289.74,,,,60.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.12600960587145402,0.03127196848410714,Very Good,0
11818.0,13.77,771,20248,5.54,1,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,402.59,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5836625839589096,0.23859541683129198,Very Good,0
5527.0,12.68,794,41182,19.35,5,RENT,debt_consolidation,36 months,A,Fully Paid,,185.38,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.13420912048953426,0.05401777475596134,Very Good,0
11800.0,13.15,809,75389,21.13,1,OWN,debt_consolidation,36 months,A,Fully Paid,,398.44,,,,36.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.1565215084428763,0.06342145405828437,Exceptional,0
17154.0,18.7,807,110090,20.61,9,RENT,home_improvement,60 months,A,Charged Off,,442.16,,,,60.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,0.1558179671178127,0.048196203106549186,Exceptional,1
14640.0,11.85,783,200000,0.05,9,RENT,debt_consolidation,36 months,A,Fully Paid,,485.21,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0732,0.0291126,Very Good,0
16460.0,15.03,810,24286,23.98,2,RENT,debt_consolidation,36 months,A,Fully Paid,,570.83,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.677756732273738,0.2820538581899037,Exceptional,0
9639.0,20.21,704,37932,18.36,7,MORTGAGE,credit_card,36 months,E,Charged Off,,359.25,,,,36.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.25411262258778866,0.11365074343562163,Good,1
24373.0,17.23,701,20000,21.43,7,MORTGAGE,other,36 months,D,Fully Paid,,871.76,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.21865,0.523056,Good,0
5590.0,16.61,729,27531,29.64,4,MORTGAGE,major_purchase,36 months,D,Fully Paid,,198.22,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.2030438414877774,0.08639860520867386,Good,0
18900.0,10.77,685,20000,21.35,2,MORTGAGE,debt_consolidation,36 months,E,Fully Paid,,616.71,,,,36.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.945,0.370026,Good,0
24455.0,12.92,686,41568,5.54,1,OTHER,debt_consolidation,60 months,D,Fully Paid,,555.43,,,,60.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5883131254811393,0.1603435334872979,Good,0
18847.0,6.73,770,51028,20.23,7,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,579.62,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.36934624127929766,0.13630634161636748,Very Good,0
13379.0,14.0,725,83168,2.97,2,MORTGAGE,debt_consolidation,60 months,D,Fully Paid,,311.31,,,,60.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.1608671604463255,0.04491775682954983,Good,0
10773.0,13.1,684,48580,14.5,6,RENT,debt_consolidation,36 months,D,Fully Paid,,363.5,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2217579250720461,0.08979003705228489,Good,0
23288.0,12.09,721,83196,10.97,9,MORTGAGE,debt_consolidation,36 months,C,Charged Off,,774.5,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.27991730371652485,0.11171210154334343,Good,1
3616.0,16.11,825,64851,15.08,6,RENT,debt_consolidation,60 months,A,Fully Paid,,88.15,,,,60.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.055758585064224146,0.016311236526807608,Exceptional,0
7239.0,7.17,780,29047,2.92,10,RENT,debt_consolidation,36 months,A,Fully Paid,,224.08,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.24921678658725513,0.09257272695975488,Very Good,0
11819.0,18.54,743,20000,3.84,6,MORTGAGE,major_purchase,60 months,B,Fully Paid,,303.61,,,,60.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.59095,0.182166,Very Good,0
24901.0,15.61,708,90091,11.41,3,RENT,home_improvement,60 months,C,Fully Paid,,600.4,,,,60.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2763983083770854,0.07997247227802999,Good,0
18038.0,11.72,726,189577,13.22,9,RENT,debt_consolidation,60 months,C,Fully Paid,,398.7,,,,60.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.09514867309852988,0.025237238694567378,Good,0
7255.0,11.41,754,200000,11.59,3,MORTGAGE,credit_card,60 months,C,Fully Paid,,159.23,,,,60.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.036275,0.0095538,Very Good,0
12517.0,13.92,775,115245,26.6,10,RENT,debt_consolidation,36 months,B,Fully Paid,,427.32,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.10861208729229034,0.04449511909410387,Very Good,0
10085.0,18.08,654,166085,18.39,5,MORTGAGE,debt_consolidation,60 months,E,Fully Paid,,256.53,,,,60.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.06072191949905169,0.01853484661468525,Fair,0
9321.0,12.41,704,82703,18.17,10,OWN,credit_card,60 months,D,Fully Paid,,209.28,,,,60.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.11270449681390034,0.030366008488204782,Good,0
22831.0,12.58,812,73969,11.94,2,RENT,debt_consolidation,60 months,A,Fully Paid,,514.58,,,,60.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.3086563290026903,0.08348037691465345,Exceptional,0
4026.0,12.07,752,64711,3.87,0,RENT,credit_card,60 months,B,Charged Off,,89.7,,,,60.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.062215079352814825,0.016633957132481343,Very Good,1
27870.0,19.13,736,55599,14.97,2,OWN,debt_consolidation,60 months,C,Fully Paid,,724.96,,,,60.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5012680084174176,0.15646900124102953,Good,0
21625.0,10.52,804,91578,29.46,1,MORTGAGE,credit_card,36 months,B,Fully Paid,,703.07,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.23613750027299132,0.09212736683482933,Exceptional,0
23726.0,11.88,801,41588,16.8,7,RENT,home_improvement,36 months,A,Fully Paid,,786.68,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,0.5705011060882947,0.22699240165432336,Exceptional,0
11296.0,17.85,832,54002,23.91,3,RENT,small_business,36 months,A,Fully Paid,,407.53,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,0.20917743787267137,0.09055886819006703,Exceptional,0
13800.0,12.59,604,26250,24.92,6,MORTGAGE,debt_consolidation,60 months,G,Fully Paid,,311.1,,,,60.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.5257142857142857,0.14221714285714288,Fair,0
3534.0,16.55,761,83487,19.48,7,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,,125.21,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.04232994358403105,0.017997053433468684,Very Good,0
10802.0,8.35,765,30596,16.76,7,RENT,debt_consolidation,36 months,C,Fully Paid,,340.24,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3530526866257027,0.13344489475748464,Very Good,0
18949.0,11.18,741,61305,7.1,8,RENT,other,36 months,C,Fully Paid,,621.98,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.3090938748878558,0.12174798140445314,Very Good,0
25368.0,17.94,745,84994,13.33,1,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,,916.35,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.2984681271619173,0.12937619126055958,Very Good,0
6142.0,9.29,720,90230,12.11,1,MORTGAGE,debt_consolidation,60 months,E,Fully Paid,,128.36,,,,60.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.06807048653441206,0.017071040673833537,Good,0
12075.0,11.39,745,102750,17.64,0,RENT,debt_consolidation,36 months,C,Fully Paid,,397.55,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.11751824817518249,0.04642919708029197,Very Good,0
13789.0,13.03,747,51570,3.69,1,OWN,debt_consolidation,36 months,D,Fully Paid,,464.81,,,,36.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.26738413806476635,0.10815823152995928,Very Good,0
3833.0,8.04,756,84140,10.7,4,RENT,small_business,60 months,B,Fully Paid,,77.79,,,,60.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0.04555502733539339,0.011094366531970526,Very Good,0
19730.0,10.34,706,42589,18.23,10,RENT,credit_card,60 months,D,Charged Off,,422.51,,,,60.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.4632651623658691,0.11904764140975369,Good,1
9208.0,12.45,813,20000,9.38,4,RENT,debt_consolidation,36 months,A,Fully Paid,,307.82,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.4604,0.184692,Exceptional,0
13436.0,12.19,798,86787,7.68,5,MORTGAGE,small_business,36 months,B,Fully Paid,,447.49,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.15481581342827844,0.06187424383836289,Very Good,0
11384.0,17.12,760,73787,8.67,8,OWN,debt_consolidation,36 months,C,Fully Paid,,406.55,,,,36.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.15428191957932968,0.06611733774242076,Very Good,0
8685.0,18.17,751,121701,12.82,9,RENT,other,36 months,A,Fully Paid,,314.72,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,0.07136342347228042,0.03103211970320704,Very Good,0
14943.0,8.58,725,58823,0.0,10,RENT,home_improvement,60 months,C,Fully Paid,,307.16,,,,60.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2540332862995767,0.06266120395083556,Good,0
13275.0,12.45,772,20000,9.03,8,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,,443.78,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.66375,0.266268,Very Good,0
12025.0,14.7,815,56154,22.62,5,MORTGAGE,debt_consolidation,36 months,A,Fully Paid,,415.09,,,,36.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.2141432489226057,0.08870392135911956,Exceptional,0
9172.0,18.07,762,111369,17.59,2,RENT,major_purchase,36 months,B,Fully Paid,,331.91,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.08235684975172625,0.03576327344234033,Very Good,0
17556.0,14.87,732,83551,18.36,6,OWN,debt_consolidation,36 months,C,Fully Paid,,607.47,,,,36.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.210123158310493,0.08724778877571783,Good,0
28228.0,13.16,774,54029,0.38,2,MORTGAGE,other,60 months,B,Fully Paid,,644.59,,,,60.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.5224601602842918,0.1431653371337615,Very Good,0
16119.0,14.67,722,20000,11.69,1,RENT,major_purchase,60 months,C,Fully Paid,,380.68,,,,60.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0.80595,0.228408,Good,0
22968.0,14.7,696,29196,14.07,9,MORTGAGE,home_improvement,36 months,D,Charged Off,,792.82,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.7866831072749692,0.32586107685984383,Good,1
3878.0,8.29,743,83622,18.71,5,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,122.04,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.04637535576762096,0.017513094640166465,Very Good,0
16262.0,12.77,709,20000,23.89,5,MORTGAGE,debt_consolidation,36 months,D,Fully Paid,,546.13,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8131,0.32767799999999997,Good,0
6221.0,17.84,686,47917,22.64,6,MORTGAGE,credit_card,36 months,D,Fully Paid,,224.41,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.1298286620614813,0.056199678610931406,Good,0
3184.0,11.17,745,61506,10.32,5,MORTGAGE,credit_card,36 months,C,Fully Paid,,104.5,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.05176730725457679,0.020388254804409325,Very Good,0
9085.0,12.52,748,133914,10.5,4,RENT,debt_consolidation,36 months,C,Fully Paid,,304.01,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.06784204788147617,0.027242259957883416,Very Good,0
24535.0,11.03,797,92055,26.3,9,RENT,small_business,36 months,B,Fully Paid,,803.59,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0.26652544674379447,0.10475346260387812,Very Good,0
22600.0,5.0,649,117473,12.12,8,MORTGAGE,small_business,60 months,F,Fully Paid,,426.49,,,,60.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.19238463306461911,0.04356643654286517,Fair,0
16944.0,12.08,672,73961,6.34,2,MORTGAGE,debt_consolidation,60 months,F,Fully Paid,,377.6,,,,60.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.22909371155068212,0.06126472059598979,Good,0
2738.0,13.21,639,33130,13.34,3,MORTGAGE,credit_card,36 months,E,Fully Paid,,92.53,,,,36.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.08264412918804709,0.03351524298219137,Fair,0
13429.0,9.95,798,38965,25.79,7,RENT,credit_card,60 months,A,Fully Paid,,285.0,,,,60.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.3446426279994867,0.0877710766072116,Very Good,0
17413.0,7.38,700,31167,7.76,6,MORTGAGE,debt_consolidation,60 months,D,Fully Paid,,347.93,,,,60.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5586999069528669,0.13396092020406197,Good,0
16404.0,8.48,640,90539,11.57,8,OWN,debt_consolidation,36 months,F,Fully Paid,,517.68,,,,36.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.18118159025392372,0.06861308386441202,Fair,0
1000.0,15.06,658,36836,8.09,7,RENT,home_improvement,60 months,F,Fully Paid,,25.1082,,,,60.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.02714735584754045,0.007759800195460963,Fair,0
7877.0,19.89,613,45442,22.65,7,MORTGAGE,debt_consolidation,36 months,F,Charged Off,,292.3,,,,36.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.17334184234848818,0.07718850402711148,Fair,1
14487.0,17.53,676,60824,17.3,9,RENT,credit_card,36 months,D,Charged Off,,520.33,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.2381790082862028,0.10265618834670526,Good,1
19290.0,6.62,781,188889,22.41,8,MORTGAGE,credit_card,36 months,B,Fully Paid,,592.27,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.10212346933913569,0.03762654257262202,Very Good,0
1000.0,15.42,743,94844,27.52,2,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,34.87,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.010543629539032517,0.004411876344312765,Very Good,0
13703.0,9.35,755,34856,2.9,9,MORTGAGE,debt_consolidation,60 months,B,Charged Off,,286.79,,,,60.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.39313174202432866,0.09873422079412442,Very Good,1
16144.0,9.67,705,66588,8.93,3,OWN,home_improvement,36 months,E,Fully Paid,,518.42,,,,36.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.2424460863819307,0.09342584249414307,Good,0
21796.0,10.15,790,190216,11.53,9,OWN,debt_consolidation,36 months,B,Fully Paid,,704.83,,,,36.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.1145855238255457,0.04446502922992809,Very Good,0
20542.0,14.82,776,92099,15.55,8,RENT,debt_consolidation,36 months,B,Fully Paid,,710.29,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.22304259546792038,0.09254693319145701,Very Good,0
19660.0,15.84,742,20000,19.05,1,RENT,debt_consolidation,36 months,B,Fully Paid,,689.64,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.983,0.41378400000000004,Very Good,0
8600.0,11.61,766,31550,11.07,8,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,284.04,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.27258320126782887,0.10803423137876388,Very Good,0
1000.0,11.68,702,29900,9.46,5,RENT,debt_consolidation,60 months,C,Charged Off,,25.1082,,,,60.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.033444816053511704,0.00886153846153846,Good,1
11855.0,13.86,717,164145,22.65,10,RENT,debt_consolidation,36 months,C,Fully Paid,,404.37,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.07222272990343903,0.029561911724390023,Good,0
23013.0,14.27,816,144263,19.37,5,OWN,debt_consolidation,36 months,A,Fully Paid,,789.55,,,,36.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.1595211523398238,0.06567588362920498,Exceptional,0
26147.0,16.7,710,38656,17.53,1,MORTGAGE,debt_consolidation,36 months,C,Charged Off,,928.31,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6764021109271523,0.2881757036423841,Good,1
20684.0,6.86,677,38078,0.0,3,OWN,credit_card,36 months,F,Fully Paid,,637.34,,,,36.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.5432007983612585,0.2008529859761542,Good,0
18434.0,12.08,688,61776,24.65,4,RENT,debt_consolidation,36 months,F,Charged Off,,612.98,,,,36.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.2984006734006734,0.11907148407148407,Good,1
18037.0,7.73,752,63086,16.47,6,RENT,credit_card,36 months,C,Fully Paid,,562.97,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.2859112956915956,0.10708619979076182,Very Good,0
10551.0,11.8,755,30527,13.7,2,MORTGAGE,major_purchase,36 months,B,Fully Paid,,349.44,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.34562846005175746,0.13736299013987616,Very Good,0
13959.0,11.1,594,50292,8.45,5,MORTGAGE,debt_consolidation,36 months,G,Fully Paid,,457.66,,,,36.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.27755905511811024,0.10920066809830589,Fair,0
28352.0,11.81,739,21643,9.94,5,RENT,home_improvement,36 months,B,Charged Off,,939.12,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,1.3099847525758905,0.5206967610774846,Good,1
7459.0,8.8,686,145892,7.87,8,MORTGAGE,debt_consolidation,36 months,E,Fully Paid,,236.5,,,,36.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.05112686096564582,0.019452745866805583,Good,0
27918.0,6.05,772,20000,0.0,3,OWN,debt_consolidation,60 months,B,Fully Paid,,540.38,,,,60.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.3959,0.32422799999999996,Very Good,0
12423.0,5.0,654,20000,8.46,4,MORTGAGE,credit_card,60 months,F,Fully Paid,,234.44,,,,60.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.62115,0.14066399999999998,Fair,0
25603.0,11.48,827,81188,2.21,4,RENT,other,36 months,A,Fully Paid,,844.04,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,0.3153544858846135,0.12475341183426121,Exceptional,0
3745.0,10.28,785,25189,14.52,6,RENT,credit_card,36 months,B,Fully Paid,,121.33,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.14867600936916908,0.05780142125530986,Very Good,0
19687.0,9.3,746,42164,5.79,8,RENT,debt_consolidation,36 months,C,Charged Off,,628.79,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4669149037093255,0.17895550706764063,Very Good,1
9105.0,17.29,801,62581,20.84,7,MORTGAGE,debt_consolidation,36 months,A,Fully Paid,,325.93,,,,36.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.14549144308975567,0.062497563158147036,Exceptional,0
3677.0,8.56,749,96058,1.69,5,OWN,debt_consolidation,36 months,B,Fully Paid,,116.18,,,,36.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.03827895646380312,0.014513731287347228,Very Good,0
16748.0,17.67,779,51289,24.56,6,RENT,credit_card,60 months,B,Fully Paid,,422.29,,,,60.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.32654175359238824,0.0988024722650081,Very Good,0
23075.0,18.5,744,200000,21.69,3,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,840.02,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.115375,0.0504012,Very Good,0
8240.0,5.0,821,59855,6.47,1,OWN,debt_consolidation,60 months,A,Fully Paid,,155.5,,,,60.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.13766602623005597,0.03117534040598112,Exceptional,0
3007.0,12.37,715,137799,14.25,3,RENT,home_improvement,36 months,D,Fully Paid,,100.41,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.021821638763706557,0.008744040232512573,Good,0
14265.0,10.4,787,72764,8.16,4,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,462.98,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1960447474025617,0.07635314166345995,Very Good,0
14300.0,5.0,793,200000,19.63,4,RENT,home_improvement,36 months,B,Fully Paid,,428.58,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0715,0.0257148,Very Good,0
19386.0,6.22,733,125599,29.4,7,OTHER,home_improvement,60 months,B,Fully Paid,,376.77,,,,60.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.15434836264619942,0.035997420361627085,Good,0
22596.0,15.1,714,61724,24.45,9,RENT,small_business,60 months,D,Charged Off,,538.74,,,,60.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.366081264986067,0.10473851338215281,Good,1
14524.0,20.08,795,92983,9.5,4,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,,540.36,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.15620059580783585,0.06973661852166525,Very Good,0
29844.0,15.61,697,49882,15.92,1,RENT,debt_consolidation,36 months,D,Fully Paid,,1043.49,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5982919690469508,0.25103003087285997,Good,0
16793.0,13.29,787,49531,27.18,0,RENT,other,36 months,A,Fully Paid,,568.17,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,0.3390401970483132,0.13765197553047584,Very Good,0
12228.0,11.91,653,24043,19.19,0,OWN,debt_consolidation,60 months,G,Charged Off,,271.45,,,,60.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.5085887784386308,0.1354822609491328,Fair,1
2107.0,18.73,780,34003,23.08,9,MORTGAGE,debt_consolidation,36 months,A,Fully Paid,,76.95,,,,36.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.06196512072464194,0.02715642737405523,Very Good,0
12898.0,20.59,751,200000,20.21,10,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,483.22,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.06449,0.0289932,Very Good,0
12308.0,9.65,707,25775,15.61,1,MORTGAGE,major_purchase,36 months,D,Fully Paid,,395.13,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.47751697381183317,0.18395965082444227,Good,0
22682.0,5.0,753,37841,14.44,4,RENT,debt_consolidation,36 months,C,Fully Paid,,679.8,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5994027641975634,0.21557569831664067,Very Good,0
18699.0,5.0,668,56072,5.31,7,RENT,debt_consolidation,36 months,E,Fully Paid,,560.43,,,,36.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.33348195177628764,0.11993793693822229,Fair,0
